0.75	-30	0.030539369764633
0.75	-29.5	0.025441491974229
0.75	-29	0.021094264582608
0.75	-28.5	0.017407018978155
0.75	-28	0.014296231094682
0.75	-27.5	0.011685704874027
0.75	-27	0.0095065683812445
0.75	-26.5	0.0076971162494475
0.75	-26	0.0062025309204937
0.75	-25.5	0.0049745131534928
0.75	-25	0.0039708497246533
0.75	-24.5	0.0031549433292028
0.75	-24	0.0024953265525606
0.75	-23.5	0.001965178468782
0.75	-23	0.0015418589479697
0.75	-22.5	0.0012064720705413
0.75	-22	0.00094346613507593
0.75	-21.5	0.00074027370049874
0.75	-21	0.00058699124324907
0.75	-20.5	0.00047609497007926
0.75	-20	0.00040218801725686
0.75	-19.5	0.00036177564419774
0.75	-19	0.00035306965310121
0.75	-18.5	0.00037583067244888
0.75	-18	0.00043126509889451
0.75	-17.5	0.00052199886299635
0.75	-17	0.00065214881676522
0.75	-16.5	0.00082750203095891
0.75	-16	0.0010557949515076
0.75	-15.5	0.0013470644276687
0.75	-15	0.0017140307265695
0.75	-14.5	0.0021724766500658
0.75	-14	0.0027416064294865
0.75	-13.5	0.0034443927095271
0.75	-13	0.0043079351585983
0.75	-12.5	0.00536385184656
0.75	-12	0.0066487080639227
0.75	-11.5	0.0082044679595696
0.75	-11	0.010078941933311
0.75	-10.5	0.01232619936113
0.75	-10	0.015006917991568
0.75	-9.5	0.018188643257306
0.75	-9	0.021945930517835
0.75	-8.5	0.026360341435614
0.75	-8	0.031520263841744
0.75	-7.5	0.037520523675692
0.75	-7	0.044461758282357
0.75	-6.5	0.052449522577222
0.75	-6	0.06159310339448
0.75	-5.5	0.072004022819331
0.75	-5	0.083794218569402
0.75	-4.5	0.09707389855272
0.75	-4	0.11194907751372
0.75	-3.5	0.12851881600369
0.75	-3	0.14687219549012
0.75	-2.5	0.16708507785535
0.75	-2	0.18921671232557
0.75	-1.5	0.21330626741954
0.75	-1	0.23936937913463
0.75	-0.5	0.26739481856581
0.75	0	0.29734139172614
0.75	0.5	0.32913519076901
0.75	1	0.36266731841707
0.75	1.5	0.39779220560109
0.75	2	0.43432663566155
0.75	2.5	0.47204957671296
0.75	3	0.51070290687512
0.75	3.5	0.54999309524413
0.75	4	0.58959387516925
0.75	4.5	0.62914991634221
0.75	5	0.66828146935787
0.75	5.5	0.70658992194956
0.75	6	0.74366417139138
0.75	6.5	0.77908768405806
0.75	7	0.81244608235196
0.75	7.5	0.84333507262817
0.75	8	0.87136850674412
0.75	8.5	0.89618635561522
0.75	9	0.91746236660225
0.75	9.5	0.93491117829694
0.75	10	0.94829467655736
0.75	10.5	0.95742739432786
0.75	11	0.96218078431901
0.75	11.5	0.9624862270985
0.75	12	0.95833667629002
0.75	12.5	0.94978688584288
0.75	13	0.93695220996066
0.75	13.5	0.92000601237865
0.75	14	0.89917576634419
0.75	14.5	0.8747379680387
0.75	15	0.84701202260185
0.75	15.5	0.81635329194041
0.75	16	0.78314551600312
0.75	16.5	0.74779283342214
0.75	17	0.710711632998
0.75	17.5	0.67232246448098
0.75	18	0.63304222590768
0.75	18.5	0.59327682617079
0.75	19	0.55341449661898
0.75	19.5	0.51381989562008
0.75	20	0.4748291166507
0.75	20.5	0.43674567515117
0.75	21	0.39983751365114
0.75	21.5	0.36433502999621
0.75	22	0.33043010120494
0.75	22.5	0.29827604667631
0.75	23	0.26798845002403
0.75	23.5	0.23964673934519
0.75	24	0.21329641157427
0.75	24.5	0.18895177780036
0.75	25	0.16659910286348
0.75	25.5	0.1462000138098
0.75	26	0.1276950573181
0.75	26.5	0.11100729532579
0.75	27	0.096045840016301
0.75	27.5	0.082709243280747
0.75	28	0.070888670942317
0.75	28.5	0.060470807683756
0.75	29	0.051340454074057
0.75	29.5	0.043382791773786
0.75	30	0.036485306445859
